train_id,station,station_code,line,arrival_time,stop_number,delay_minutes
CR_114,Vangani,VGI,Central,00:48,31,1
CR_114,Shelu,SHLU,Central,00:52,32,1
CR_114,Neral,NRL,Central,00:56,33,1
CR_114,Bhivpuri Road,BVS,Central,01:03,34,0
CR_114,Karjat,KJT/S,Central,01:12,35,1
CR_114,Palasdhari,PDI,Central,01:17,36,0
CR_114,Kelavli,KLY,Central,01:24,37,1
CR_114,Dolavli,DLV,Central,01:27,38,1
CR_114,Lowjee,LWJ,Central,01:31,39,0
CR_114,Khopoli,KP,Central,01:37,40,1
CR_115,CSMT,CSMT/ST,Central,23:00,1,3
CR_115,Masjid,MSD,Central,23:03,2,1
CR_115,Sandhurst Road,SNRD,Central,23:05,3,1
CR_115,Byculla,BY,Central,23:08,4,0
CR_115,Chinchpokli,CHG,Central,23:10,5,0
CR_115,Currey Road,CRD,Central,23:12,6,0
CR_115,Parel,PR,Central,23:15,7,1
CR_115,Dadar,D/DR/DDR,Central,23:18,8,3
CR_115,Matunga,MTN,Central,23:21,9,0
CR_115,Sion,SIN,Central,23:25,10,0
CR_115,Kurla,C/CH,Central,23:29,11,6
CR_115,Vidhyavihar,VVH,Central,23:32,12,0
CR_115,Ghatkopar,G,Central,23:35,13,1
CR_115,Vikhroli,VK,Central,23:40,14,1
CR_115,Kanjur Marg,KJMG,Central,23:43,15,1
CR_115,Bhandup,BND,Central,23:46,16,0
CR_115,Nahur,NHU,Central,23:49,17,0
CR_115,Mulund,MLND,Central,23:52,18,1
CR_115,Thane,TNA,Central,23:56,19,5
CR_115,Kalva,KLVA,Central,00:00,20,1
CR_115,Mumbra,MBQ,Central,00:06,21,0
CR_115,Diva Jn,DIVA,Central,00:10,22,1
CR_115,Kopar,KOPR,Central,00:15,23,1
CR_115,Dombivli,DI,Central,00:18,24,1
CR_115,Thakurli,THK,Central,00:21,25,1
CR_115,Kalyan,KYN,Central,00:27,26,0
CR_115,Vithalwadi,VLDI,Central,00:32,27,1
CR_115,Ulhas Nagar,ULNR,Central,00:35,28,1
CR_115,Ambernath,ABH,Central,00:41,29,0
CR_115,Badalpur,BUD,Central,00:49,30,1
CR_115,Vangani,VGI,Central,00:58,31,0
CR_115,Shelu,SHLU,Central,01:02,32,1
CR_115,Neral,NRL,Central,01:06,33,0
CR_115,Bhivpuri Road,BVS,Central,01:13,34,0
CR_115,Karjat,KJT/S,Central,01:22,35,1
CR_115,Palasdhari,PDI,Central,01:27,36,1
CR_115,Kelavli,KLY,Central,01:34,37,0
CR_115,Dolavli,DLV,Central,01:37,38,1
CR_115,Lowjee,LWJ,Central,01:41,39,1
CR_115,Khopoli,KP,Central,01:47,40,0
HR_001,CSMT,CSMT/ST,Harbour,04:00,1,2
HR_001,Masjid,MSD,Harbour,04:03,2,1
HR_001,Sandhurst Road,SNRD,Harbour,04:05,3,1
HR_001,Dockyarad Road,DKRD,Harbour,04:07,4,0
HR_001,Reay Road,RRD,Harbour,04:09,5,1
HR_001,Cotton Green,CTGN,Harbour,04:11,6,1
HR_001,Sewri,SVE,Harbour,04:14,7,1
HR_001,Vadala Road,VDLR,Harbour,04:17,8,1
HR_001,GTB Nagar,GTBN,Harbour,04:21,9,1
HR_001,Chunabhatti,CHF,Harbour,04:24,10,1
HR_001,Kurla,C/CH,Harbour,04:27,11,3
HR_001,Tilaknagar,TKNG,Harbour,04:30,12,0
HR_001,Chembur,CMBR,Harbour,04:32,13,1
HR_001,Govandi,GV,Harbour,04:35,14,0
HR_001,Mankhurd,MNKD,Harbour,04:38,15,1
HR_001,Vashi,VSH,Harbour,04:46,16,0
HR_001,Sanpada,SNCR,Harbour,04:49,17,0
HR_001,Juinagar,JNJ,Harbour,04:54,18,0
HR_001,Nerul,NEU,Harbour,04:57,19,0
HR_001,Seawood Darave,SWDV,Harbour,05:00,20,3
HR_001,Belapur CBD,BEPR,Harbour,05:04,21,2
HR_001,Kharghar,KHAG,Harbour,05:08,22,1
HR_001,Mansarovar,MANR,Harbour,05:11,23,2
HR_001,Khandeshwar,KNDS,Harbour,05:14,24,2
HR_001,Panvel,PNVL,Harbour,05:17,25,2
HR_002,CSMT,CSMT/ST,Harbour,04:10,1,5
HR_002,Masjid,MSD,Harbour,04:13,2,0
HR_002,Sandhurst Road,SNRD,Harbour,04:15,3,0
HR_002,Dockyarad Road,DKRD,Harbour,04:17,4,1
HR_002,Reay Road,RRD,Harbour,04:19,5,1
HR_002,Cotton Green,CTGN,Harbour,04:21,6,1
HR_002,Sewri,SVE,Harbour,04:24,7,1
HR_002,Vadala Road,VDLR,Harbour,04:27,8,1
HR_002,GTB Nagar,GTBN,Harbour,04:31,9,0
HR_002,Chunabhatti,CHF,Harbour,04:34,10,1
HR_002,Kurla,C/CH,Harbour,04:37,11,3
HR_002,Tilaknagar,TKNG,Harbour,04:40,12,0
HR_002,Chembur,CMBR,Harbour,04:42,13,0
HR_002,Govandi,GV,Harbour,04:45,14,0
HR_002,Mankhurd,MNKD,Harbour,04:48,15,1
HR_002,Vashi,VSH,Harbour,04:56,16,1
HR_002,Sanpada,SNCR,Harbour,04:59,17,1
HR_002,Juinagar,JNJ,Harbour,05:04,18,1
HR_002,Nerul,NEU,Harbour,05:07,19,1
HR_002,Seawood Darave,SWDV,Harbour,05:10,20,3
HR_002,Belapur CBD,BEPR,Harbour,05:14,21,2
HR_002,Kharghar,KHAG,Harbour,05:18,22,2
HR_002,Mansarovar,MANR,Harbour,05:21,23,1
HR_002,Khandeshwar,KNDS,Harbour,05:24,24,2
HR_002,Panvel,PNVL,Harbour,05:27,25,3
HR_003,CSMT,CSMT/ST,Harbour,04:20,1,5
HR_003,Masjid,MSD,Harbour,04:23,2,0
HR_003,Sandhurst Road,SNRD,Harbour,04:25,3,1
HR_003,Dockyarad Road,DKRD,Harbour,04:27,4,0
HR_003,Reay Road,RRD,Harbour,04:29,5,0
HR_003,Cotton Green,CTGN,Harbour,04:31,6,1
HR_003,Sewri,SVE,Harbour,04:34,7,0
HR_003,Vadala Road,VDLR,Harbour,04:37,8,1
HR_003,GTB Nagar,GTBN,Harbour,04:41,9,0
HR_003,Chunabhatti,CHF,Harbour,04:44,10,1
HR_003,Kurla,C/CH,Harbour,04:47,11,3
HR_003,Tilaknagar,TKNG,Harbour,04:50,12,0
HR_003,Chembur,CMBR,Harbour,04:52,13,0
HR_003,Govandi,GV,Harbour,04:55,14,0
HR_003,Mankhurd,MNKD,Harbour,04:58,15,1
HR_003,Vashi,VSH,Harbour,05:06,16,3
HR_003,Sanpada,SNCR,Harbour,05:09,17,1
HR_003,Juinagar,JNJ,Harbour,05:14,18,3
HR_003,Nerul,NEU,Harbour,05:17,19,1
HR_003,Seawood Darave,SWDV,Harbour,05:20,20,2
HR_003,Belapur CBD,BEPR,Harbour,05:24,21,3
HR_003,Kharghar,KHAG,Harbour,05:28,22,1
HR_003,Mansarovar,MANR,Harbour,05:31,23,2
HR_003,Khandeshwar,KNDS,Harbour,05:34,24,2
HR_003,Panvel,PNVL,Harbour,05:37,25,1
HR_004,CSMT,CSMT/ST,Harbour,04:30,1,4
HR_004,Masjid,MSD,Harbour,04:33,2,1
HR_004,Sandhurst Road,SNRD,Harbour,04:35,3,1
HR_004,Dockyarad Road,DKRD,Harbour,04:37,4,1
HR_004,Reay Road,RRD,Harbour,04:39,5,1
HR_004,Cotton Green,CTGN,Harbour,04:41,6,1
HR_004,Sewri,SVE,Harbour,04:44,7,1
HR_004,Vadala Road,VDLR,Harbour,04:47,8,0
HR_004,GTB Nagar,GTBN,Harbour,04:51,9,0
HR_004,Chunabhatti,CHF,Harbour,04:54,10,1
HR_004,Kurla,C/CH,Harbour,04:57,11,4
HR_004,Tilaknagar,TKNG,Harbour,05:00,12,3
HR_004,Chembur,CMBR,Harbour,05:02,13,1
HR_004,Govandi,GV,Harbour,05:05,14,1
HR_004,Mankhurd,MNKD,Harbour,05:08,15,3
HR_004,Vashi,VSH,Harbour,05:16,16,3
HR_004,Sanpada,SNCR,Harbour,05:19,17,1
HR_004,Juinagar,JNJ,Harbour,05:24,18,1
HR_004,Nerul,NEU,Harbour,05:27,19,1
HR_004,Seawood Darave,SWDV,Harbour,05:30,20,1
HR_004,Belapur CBD,BEPR,Harbour,05:34,21,1
HR_004,Kharghar,KHAG,Harbour,05:38,22,3
HR_004,Mansarovar,MANR,Harbour,05:41,23,3
HR_004,Khandeshwar,KNDS,Harbour,05:44,24,3
HR_004,Panvel,PNVL,Harbour,05:47,25,2
HR_005,CSMT,CSMT/ST,Harbour,04:40,1,5
HR_005,Masjid,MSD,Harbour,04:43,2,0
HR_005,Sandhurst Road,SNRD,Harbour,04:45,3,0
HR_005,Dockyarad Road,DKRD,Harbour,04:47,4,1
HR_005,Reay Road,RRD,Harbour,04:49,5,1
HR_005,Cotton Green,CTGN,Harbour,04:51,6,1
HR_005,Sewri,SVE,Harbour,04:54,7,1
HR_005,Vadala Road,VDLR,Harbour,04:57,8,1
HR_005,GTB Nagar,GTBN,Harbour,05:01,9,3
HR_005,Chunabhatti,CHF,Harbour,05:04,10,1
HR_005,Kurla,C/CH,Harbour,05:07,11,7
HR_005,Tilaknagar,TKNG,Harbour,05:10,12,3
HR_005,Chembur,CMBR,Harbour,05:12,13,1
HR_005,Govandi,GV,Harbour,05:15,14,2
HR_005,Mankhurd,MNKD,Harbour,05:18,15,2
HR_005,Vashi,VSH,Harbour,05:26,16,2
HR_005,Sanpada,SNCR,Harbour,05:29,17,3
HR_005,Juinagar,JNJ,Harbour,05:34,18,3
HR_005,Nerul,NEU,Harbour,05:37,19,3
HR_005,Seawood Darave,SWDV,Harbour,05:40,20,2
HR_005,Belapur CBD,BEPR,Harbour,05:44,21,1
HR_005,Kharghar,KHAG,Harbour,05:48,22,3
HR_005,Mansarovar,MANR,Harbour,05:51,23,3
HR_005,Khandeshwar,KNDS,Harbour,05:54,24,1
HR_005,Panvel,PNVL,Harbour,05:57,25,1
HR_006,CSMT,CSMT/ST,Harbour,04:50,1,4
HR_006,Masjid,MSD,Harbour,04:53,2,1
HR_006,Sandhurst Road,SNRD,Harbour,04:55,3,0
HR_006,Dockyarad Road,DKRD,Harbour,04:57,4,1
HR_006,Reay Road,RRD,Harbour,04:59,5,1
HR_006,Cotton Green,CTGN,Harbour,05:01,6,1
HR_006,Sewri,SVE,Harbour,05:04,7,3
HR_006,Vadala Road,VDLR,Harbour,05:07,8,3
HR_006,GTB Nagar,GTBN,Harbour,05:11,9,1
HR_006,Chunabhatti,CHF,Harbour,05:14,10,2
HR_006,Kurla,C/CH,Harbour,05:17,11,6
HR_006,Tilaknagar,TKNG,Harbour,05:20,12,1
HR_006,Chembur,CMBR,Harbour,05:22,13,3
HR_006,Govandi,GV,Harbour,05:25,14,2
HR_006,Mankhurd,MNKD,Harbour,05:28,15,1
HR_006,Vashi,VSH,Harbour,05:36,16,2
HR_006,Sanpada,SNCR,Harbour,05:39,17,3
HR_006,Juinagar,JNJ,Harbour,05:44,18,3
HR_006,Nerul,NEU,Harbour,05:47,19,1
HR_006,Seawood Darave,SWDV,Harbour,05:50,20,1
HR_006,Belapur CBD,BEPR,Harbour,05:54,21,1
HR_006,Kharghar,KHAG,Harbour,05:58,22,2
HR_006,Mansarovar,MANR,Harbour,06:01,23,2
HR_006,Khandeshwar,KNDS,Harbour,06:04,24,2
HR_006,Panvel,PNVL,Harbour,06:07,25,2
HR_007,CSMT,CSMT/ST,Harbour,05:00,1,5
HR_007,Masjid,MSD,Harbour,05:03,2,3
HR_007,Sandhurst Road,SNRD,Harbour,05:05,3,2
HR_007,Dockyarad Road,DKRD,Harbour,05:07,4,3
HR_007,Reay Road,RRD,Harbour,05:09,5,1
HR_007,Cotton Green,CTGN,Harbour,05:11,6,2
HR_007,Sewri,SVE,Harbour,05:14,7,1
HR_007,Vadala Road,VDLR,Harbour,05:17,8,3
HR_007,GTB Nagar,GTBN,Harbour,05:21,9,1
HR_007,Chunabhatti,CHF,Harbour,05:24,10,1
HR_007,Kurla,C/CH,Harbour,05:27,11,4
HR_007,Tilaknagar,TKNG,Harbour,05:30,12,1
HR_007,Chembur,CMBR,Harbour,05:32,13,1
HR_007,Govandi,GV,Harbour,05:35,14,3
HR_007,Mankhurd,MNKD,Harbour,05:38,15,3
HR_007,Vashi,VSH,Harbour,05:46,16,3
HR_007,Sanpada,SNCR,Harbour,05:49,17,1
HR_007,Juinagar,JNJ,Harbour,05:54,18,2
HR_007,Nerul,NEU,Harbour,05:57,19,2
HR_007,Seawood Darave,SWDV,Harbour,06:00,20,1
HR_007,Belapur CBD,BEPR,Harbour,06:04,21,1
HR_007,Kharghar,KHAG,Harbour,06:08,22,3
HR_007,Mansarovar,MANR,Harbour,06:11,23,2
HR_007,Khandeshwar,KNDS,Harbour,06:14,24,1
HR_007,Panvel,PNVL,Harbour,06:17,25,1
HR_008,CSMT,CSMT/ST,Harbour,05:10,1,4
HR_008,Masjid,MSD,Harbour,05:13,2,1
HR_008,Sandhurst Road,SNRD,Harbour,05:15,3,1
HR_008,Dockyarad Road,DKRD,Harbour,05:17,4,1
HR_008,Reay Road,RRD,Harbour,05:19,5,1
HR_008,Cotton Green,CTGN,Harbour,05:21,6,3
HR_008,Sewri,SVE,Harbour,05:24,7,3
HR_008,Vadala Road,VDLR,Harbour,05:27,8,2
HR_008,GTB Nagar,GTBN,Harbour,05:31,9,3
HR_008,Chunabhatti,CHF,Harbour,05:34,10,2
HR_008,Kurla,C/CH,Harbour,05:37,11,6
HR_008,Tilaknagar,TKNG,Harbour,05:40,12,1
HR_008,Chembur,CMBR,Harbour,05:42,13,3
HR_008,Govandi,GV,Harbour,05:45,14,1
HR_008,Mankhurd,MNKD,Harbour,05:48,15,3
HR_008,Vashi,VSH,Harbour,05:56,16,2
HR_008,Sanpada,SNCR,Harbour,05:59,17,3
HR_008,Juinagar,JNJ,Harbour,06:04,18,3
HR_008,Nerul,NEU,Harbour,06:07,19,1
HR_008,Seawood Darave,SWDV,Harbour,06:10,20,2
HR_008,Belapur CBD,BEPR,Harbour,06:14,21,2
HR_008,Kharghar,KHAG,Harbour,06:18,22,2
HR_008,Mansarovar,MANR,Harbour,06:21,23,1
HR_008,Khandeshwar,KNDS,Harbour,06:24,24,3
HR_008,Panvel,PNVL,Harbour,06:27,25,3
HR_009,CSMT,CSMT/ST,Harbour,05:20,1,5
HR_009,Masjid,MSD,Harbour,05:23,2,1
HR_009,Sandhurst Road,SNRD,Harbour,05:25,3,2
HR_009,Dockyarad Road,DKRD,Harbour,05:27,4,2
HR_009,Reay Road,RRD,Harbour,05:29,5,3
HR_009,Cotton Green,CTGN,Harbour,05:31,6,1
HR_009,Sewri,SVE,Harbour,05:34,7,2
HR_009,Vadala Road,VDLR,Harbour,05:37,8,1
HR_009,GTB Nagar,GTBN,Harbour,05:41,9,3
HR_009,Chunabhatti,CHF,Harbour,05:44,10,2
HR_009,Kurla,C/CH,Harbour,05:47,11,3
HR_009,Tilaknagar,TKNG,Harbour,05:50,12,1
HR_009,Chembur,CMBR,Harbour,05:52,13,3
HR_009,Govandi,GV,Harbour,05:55,14,2
HR_009,Mankhurd,MNKD,Harbour,05:58,15,2
HR_009,Vashi,VSH,Harbour,06:06,16,2
HR_009,Sanpada,SNCR,Harbour,06:09,17,1
HR_009,Juinagar,JNJ,Harbour,06:14,18,1
HR_009,Nerul,NEU,Harbour,06:17,19,1
HR_009,Seawood Darave,SWDV,Harbour,06:20,20,1
HR_009,Belapur CBD,BEPR,Harbour,06:24,21,1
HR_009,Kharghar,KHAG,Harbour,06:28,22,1
HR_009,Mansarovar,MANR,Harbour,06:31,23,2
HR_009,Khandeshwar,KNDS,Harbour,06:34,24,3
HR_009,Panvel,PNVL,Harbour,06:37,25,2
HR_010,CSMT,CSMT/ST,Harbour,05:30,1,6
HR_010,Masjid,MSD,Harbour,05:33,2,2
HR_010,Sandhurst Road,SNRD,Harbour,05:35,3,1
HR_010,Dockyarad Road,DKRD,Harbour,05:37,4,3
HR_010,Reay Road,RRD,Harbour,05:39,5,2
HR_010,Cotton Green,CTGN,Harbour,05:41,6,2
HR_010,Sewri,SVE,Harbour,05:44,7,1
HR_010,Vadala Road,VDLR,Harbour,05:47,8,1
HR_010,GTB Nagar,GTBN,Harbour,05:51,9,2
HR_010,Chunabhatti,CHF,Harbour,05:54,10,2
HR_010,Kurla,C/CH,Harbour,05:57,11,5
HR_010,Tilaknagar,TKNG,Harbour,06:00,12,3
HR_010,Chembur,CMBR,Harbour,06:02,13,1
HR_010,Govandi,GV,Harbour,06:05,14,1
HR_010,Mankhurd,MNKD,Harbour,06:08,15,1
HR_010,Vashi,VSH,Harbour,06:16,16,3
HR_010,Sanpada,SNCR,Harbour,06:19,17,3
HR_010,Juinagar,JNJ,Harbour,06:24,18,2
HR_010,Nerul,NEU,Harbour,06:27,19,3
HR_010,Seawood Darave,SWDV,Harbour,06:30,20,3
HR_010,Belapur CBD,BEPR,Harbour,06:34,21,2
HR_010,Kharghar,KHAG,Harbour,06:38,22,2
HR_010,Mansarovar,MANR,Harbour,06:41,23,2
HR_010,Khandeshwar,KNDS,Harbour,06:44,24,2
HR_010,Panvel,PNVL,Harbour,06:47,25,3
HR_011,CSMT,CSMT/ST,Harbour,05:40,1,5
HR_011,Masjid,MSD,Harbour,05:43,2,2
HR_011,Sandhurst Road,SNRD,Harbour,05:45,3,1
HR_011,Dockyarad Road,DKRD,Harbour,05:47,4,1
HR_011,Reay Road,RRD,Harbour,05:49,5,1
HR_011,Cotton Green,CTGN,Harbour,05:51,6,1
HR_011,Sewri,SVE,Harbour,05:54,7,2
HR_011,Vadala Road,VDLR,Harbour,05:57,8,1
HR_011,GTB Nagar,GTBN,Harbour,06:01,9,2
HR_011,Chunabhatti,CHF,Harbour,06:04,10,1
HR_011,Kurla,C/CH,Harbour,06:07,11,4
HR_011,Tilaknagar,TKNG,Harbour,06:10,12,3
HR_011,Chembur,CMBR,Harbour,06:12,13,3
HR_011,Govandi,GV,Harbour,06:15,14,2
HR_011,Mankhurd,MNKD,Harbour,06:18,15,2
HR_011,Vashi,VSH,Harbour,06:26,16,1
HR_011,Sanpada,SNCR,Harbour,06:29,17,3
HR_011,Juinagar,JNJ,Harbour,06:34,18,1
HR_011,Nerul,NEU,Harbour,06:37,19,1
HR_011,Seawood Darave,SWDV,Harbour,06:40,20,1
HR_011,Belapur CBD,BEPR,Harbour,06:44,21,1
HR_011,Kharghar,KHAG,Harbour,06:48,22,3
HR_011,Mansarovar,MANR,Harbour,06:51,23,3
HR_011,Khandeshwar,KNDS,Harbour,06:54,24,1
HR_011,Panvel,PNVL,Harbour,06:57,25,3
HR_012,CSMT,CSMT/ST,Harbour,05:50,1,6
HR_012,Masjid,MSD,Harbour,05:53,2,3
HR_012,Sandhurst Road,SNRD,Harbour,05:55,3,2
HR_012,Dockyarad Road,DKRD,Harbour,05:57,4,3
HR_012,Reay Road,RRD,Harbour,05:59,5,3
HR_012,Cotton Green,CTGN,Harbour,06:01,6,2
HR_012,Sewri,SVE,Harbour,06:04,7,2
HR_012,Vadala Road,VDLR,Harbour,06:07,8,1
HR_012,GTB Nagar,GTBN,Harbour,06:11,9,2
HR_012,Chunabhatti,CHF,Harbour,06:14,10,3
HR_012,Kurla,C/CH,Harbour,06:17,11,3
HR_012,Tilaknagar,TKNG,Harbour,06:20,12,2
HR_012,Chembur,CMBR,Harbour,06:22,13,3
HR_012,Govandi,GV,Harbour,06:25,14,2
HR_012,Mankhurd,MNKD,Harbour,06:28,15,2
HR_012,Vashi,VSH,Harbour,06:36,16,1
HR_012,Sanpada,SNCR,Harbour,06:39,17,3
HR_012,Juinagar,JNJ,Harbour,06:44,18,1
HR_012,Nerul,NEU,Harbour,06:47,19,3
HR_012,Seawood Darave,SWDV,Harbour,06:50,20,3
HR_012,Belapur CBD,BEPR,Harbour,06:54,21,2
HR_012,Kharghar,KHAG,Harbour,06:58,22,2
HR_012,Mansarovar,MANR,Harbour,07:01,23,3
HR_012,Khandeshwar,KNDS,Harbour,07:04,24,1
HR_012,Panvel,PNVL,Harbour,07:07,25,3
HR_013,CSMT,CSMT/ST,Harbour,06:00,1,3
HR_013,Masjid,MSD,Harbour,06:03,2,3
HR_013,Sandhurst Road,SNRD,Harbour,06:05,3,1
HR_013,Dockyarad Road,DKRD,Harbour,06:07,4,3
HR_013,Reay Road,RRD,Harbour,06:09,5,3
HR_013,Cotton Green,CTGN,Harbour,06:11,6,1
HR_013,Sewri,SVE,Harbour,06:14,7,1
HR_013,Vadala Road,VDLR,Harbour,06:17,8,3
HR_013,GTB Nagar,GTBN,Harbour,06:21,9,1
HR_013,Chunabhatti,CHF,Harbour,06:24,10,1
HR_013,Kurla,C/CH,Harbour,06:27,11,5
HR_013,Tilaknagar,TKNG,Harbour,06:30,12,2
HR_013,Chembur,CMBR,Harbour,06:32,13,1
HR_013,Govandi,GV,Harbour,06:35,14,1
HR_013,Mankhurd,MNKD,Harbour,06:38,15,3
HR_013,Vashi,VSH,Harbour,06:46,16,3
HR_013,Sanpada,SNCR,Harbour,06:49,17,1
HR_013,Juinagar,JNJ,Harbour,06:54,18,3
HR_013,Nerul,NEU,Harbour,06:57,19,1
HR_013,Seawood Darave,SWDV,Harbour,07:00,20,1
HR_013,Belapur CBD,BEPR,Harbour,07:04,21,1
HR_013,Kharghar,KHAG,Harbour,07:08,22,2
HR_013,Mansarovar,MANR,Harbour,07:11,23,1
HR_013,Khandeshwar,KNDS,Harbour,07:14,24,1
HR_013,Panvel,PNVL,Harbour,07:17,25,3
HR_014,CSMT,CSMT/ST,Harbour,06:10,1,7
HR_014,Masjid,MSD,Harbour,06:13,2,3
HR_014,Sandhurst Road,SNRD,Harbour,06:15,3,1
HR_014,Dockyarad Road,DKRD,Harbour,06:17,4,3
HR_014,Reay Road,RRD,Harbour,06:19,5,3
HR_014,Cotton Green,CTGN,Harbour,06:21,6,1
HR_014,Sewri,SVE,Harbour,06:24,7,1
HR_014,Vadala Road,VDLR,Harbour,06:27,8,3
HR_014,GTB Nagar,GTBN,Harbour,06:31,9,2
HR_014,Chunabhatti,CHF,Harbour,06:34,10,2
HR_014,Kurla,C/CH,Harbour,06:37,11,5
HR_014,Tilaknagar,TKNG,Harbour,06:40,12,1
HR_014,Chembur,CMBR,Harbour,06:42,13,3
HR_014,Govandi,GV,Harbour,06:45,14,3
HR_014,Mankhurd,MNKD,Harbour,06:48,15,1
HR_014,Vashi,VSH,Harbour,06:56,16,3
HR_014,Sanpada,SNCR,Harbour,06:59,17,2
HR_014,Juinagar,JNJ,Harbour,07:04,18,3
HR_014,Nerul,NEU,Harbour,07:07,19,2
HR_014,Seawood Darave,SWDV,Harbour,07:10,20,1
HR_014,Belapur CBD,BEPR,Harbour,07:14,21,2
HR_014,Kharghar,KHAG,Harbour,07:18,22,2
HR_014,Mansarovar,MANR,Harbour,07:21,23,3
HR_014,Khandeshwar,KNDS,Harbour,07:24,24,2
HR_014,Panvel,PNVL,Harbour,07:27,25,1
HR_015,CSMT,CSMT/ST,Harbour,06:20,1,3
HR_015,Masjid,MSD,Harbour,06:23,2,1
HR_015,Sandhurst Road,SNRD,Harbour,06:25,3,1
HR_015,Dockyarad Road,DKRD,Harbour,06:27,4,2
HR_015,Reay Road,RRD,Harbour,06:29,5,2
HR_015,Cotton Green,CTGN,Harbour,06:31,6,3
HR_015,Sewri,SVE,Harbour,06:34,7,2
HR_015,Vadala Road,VDLR,Harbour,06:37,8,2
HR_015,GTB Nagar,GTBN,Harbour,06:41,9,1
HR_015,Chunabhatti,CHF,Harbour,06:44,10,2
HR_015,Kurla,C/CH,Harbour,06:47,11,5
HR_015,Tilaknagar,TKNG,Harbour,06:50,12,3
HR_015,Chembur,CMBR,Harbour,06:52,13,1
HR_015,Govandi,GV,Harbour,06:55,14,2
HR_015,Mankhurd,MNKD,Harbour,06:58,15,1
HR_015,Vashi,VSH,Harbour,07:06,16,3
HR_015,Sanpada,SNCR,Harbour,07:09,17,3
HR_015,Juinagar,JNJ,Harbour,07:14,18,1
HR_015,Nerul,NEU,Harbour,07:17,19,1
HR_015,Seawood Darave,SWDV,Harbour,07:20,20,1
HR_015,Belapur CBD,BEPR,Harbour,07:24,21,1
HR_015,Kharghar,KHAG,Harbour,07:28,22,1
HR_015,Mansarovar,MANR,Harbour,07:31,23,2
HR_015,Khandeshwar,KNDS,Harbour,07:34,24,1
HR_015,Panvel,PNVL,Harbour,07:37,25,1
HR_016,CSMT,CSMT/ST,Harbour,06:30,1,3
HR_016,Masjid,MSD,Harbour,06:33,2,3
HR_016,Sandhurst Road,SNRD,Harbour,06:35,3,3
HR_016,Dockyarad Road,DKRD,Harbour,06:37,4,1
HR_016,Reay Road,RRD,Harbour,06:39,5,2
HR_016,Cotton Green,CTGN,Harbour,06:41,6,3
HR_016,Sewri,SVE,Harbour,06:44,7,1
HR_016,Vadala Road,VDLR,Harbour,06:47,8,1
HR_016,GTB Nagar,GTBN,Harbour,06:51,9,2
HR_016,Chunabhatti,CHF,Harbour,06:54,10,3
HR_016,Kurla,C/CH,Harbour,06:57,11,5
HR_016,Tilaknagar,TKNG,Harbour,07:00,12,1
HR_016,Chembur,CMBR,Harbour,07:02,13,3
HR_016,Govandi,GV,Harbour,07:05,14,1
HR_016,Mankhurd,MNKD,Harbour,07:08,15,3
HR_016,Vashi,VSH,Harbour,07:16,16,1
HR_016,Sanpada,SNCR,Harbour,07:19,17,3
HR_016,Juinagar,JNJ,Harbour,07:24,18,1
HR_016,Nerul,NEU,Harbour,07:27,19,1
HR_016,Seawood Darave,SWDV,Harbour,07:30,20,2
HR_016,Belapur CBD,BEPR,Harbour,07:34,21,3
HR_016,Kharghar,KHAG,Harbour,07:38,22,1
HR_016,Mansarovar,MANR,Harbour,07:41,23,3
HR_016,Khandeshwar,KNDS,Harbour,07:44,24,1
HR_016,Panvel,PNVL,Harbour,07:47,25,1
HR_017,CSMT,CSMT/ST,Harbour,06:40,1,4
HR_017,Masjid,MSD,Harbour,06:43,2,1
HR_017,Sandhurst Road,SNRD,Harbour,06:45,3,2
HR_017,Dockyarad Road,DKRD,Harbour,06:47,4,2
HR_017,Reay Road,RRD,Harbour,06:49,5,1
HR_017,Cotton Green,CTGN,Harbour,06:51,6,2
HR_017,Sewri,SVE,Harbour,06:54,7,3
HR_017,Vadala Road,VDLR,Harbour,06:57,8,3
HR_017,GTB Nagar,GTBN,Harbour,07:01,9,2
HR_017,Chunabhatti,CHF,Harbour,07:04,10,1
HR_017,Kurla,C/CH,Harbour,07:07,11,6
HR_017,Tilaknagar,TKNG,Harbour,07:10,12,3
HR_017,Chembur,CMBR,Harbour,07:12,13,1
HR_017,Govandi,GV,Harbour,07:15,14,2
HR_017,Mankhurd,MNKD,Harbour,07:18,15,2
HR_017,Vashi,VSH,Harbour,07:26,16,1
HR_017,Sanpada,SNCR,Harbour,07:29,17,3
HR_017,Juinagar,JNJ,Harbour,07:34,18,2
HR_017,Nerul,NEU,Harbour,07:37,19,1
HR_017,Seawood Darave,SWDV,Harbour,07:40,20,2
HR_017,Belapur CBD,BEPR,Harbour,07:44,21,1
HR_017,Kharghar,KHAG,Harbour,07:48,22,2
HR_017,Mansarovar,MANR,Harbour,07:51,23,3
HR_017,Khandeshwar,KNDS,Harbour,07:54,24,1
HR_017,Panvel,PNVL,Harbour,07:57,25,2
HR_018,CSMT,CSMT/ST,Harbour,06:50,1,6
HR_018,Masjid,MSD,Harbour,06:53,2,3
HR_018,Sandhurst Road,SNRD,Harbour,06:55,3,3
HR_018,Dockyarad Road,DKRD,Harbour,06:57,4,3
HR_018,Reay Road,RRD,Harbour,06:59,5,1
HR_018,Cotton Green,CTGN,Harbour,07:01,6,2
